Display Name,First Name,Last Name,Work E-mail,cloudLifecycleState,Identity ID,Is Manager,department,jobTitle,uid,Access Type,Access Source Name,Access Display Name,Access Description
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,Active Directory,AssetMgmt-Box Folder,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,Active Directory,campusAccess,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,Active Directory,AssetMgmt-Intellectual Property,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,Active Directory,AssetMgmt-Acquisitions-Global,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,Active Directory,AssetMgmt-Folder,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,Active Directory,AssetMgmt-RealEstate,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,Active Directory,All_Users,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,PRISM,Internal_Employee,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,PRISM,User,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,Active Directory,AssetMgmt-Franchises,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,ENTITLEMENT,Active Directory,AssetMgmt-Mergers,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,,,,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,,,,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,,,,
Isabelle.Lynch,Isabelle,Lynch,Isabelle.Lynch@sailpointdemo.com,active,e7d18ace4a5e4fc0a0c9c8a40843267f,TRUE,Asset Management,Asset Management Manager,Isabelle.Lynch,,,,
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,ROLE,,Current Employee Base Access,Base level Domain account for active employees
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,ENTITLEMENT,Active Directory,PrescribeRx,
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,ENTITLEMENT,Active Directory,All_Users,
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,ENTITLEMENT,PRISM,Internal_Employee,
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,ENTITLEMENT,PRISM,View_Reports,
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,ENTITLEMENT,PRISM,User,
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,ENTITLEMENT,Active Directory,campusAccess,
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,,,,
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,,,,
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,,,,
JD.Dorian,JD,Dorian,JD.Dorian@sailpointdemo.com,active,25ccef6e1a6346649b32e9b4c662516c,FALSE,Doctors,Doctor,JD.Dorian,,,,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ACCESS_PROFILE,TRAKK-WS,TRAKK Input,Input timecards
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ENTITLEMENT,TRAKK-WS,input,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ENTITLEMENT,Active Directory,ENG_Prod,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ENTITLEMENT,Active Directory,All_Users,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ENTITLEMENT,PRISM,Internal_Employee,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ENTITLEMENT,PRISM,View_Reports,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ENTITLEMENT,PRISM,User,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ENTITLEMENT,Active Directory,ENG_Stage,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ENTITLEMENT,Active Directory,Contractors,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ENTITLEMENT,Active Directory,Development,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,ENTITLEMENT,Active Directory,campusAccess,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,,,,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,,,,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,,,,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,,,,
Jack.Sullivan,Jack,Sullivan,Jack.Sullivan@sailpointdemo.com,active,55f1e1b5e42440b19ad1d5bb653f990a,FALSE,Engineering,Staging Test Engineer I,Jack.Sullivan,,,,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,AssetMgmt-Acquisitions-EMEA,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,AssetMgmt-Funds,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,PRISM,View_Reports,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,Finance-Invoicing,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,AssetMgmt-Box Folder,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,campusAccess,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,AssetMgmt-Acquisitions-Global,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,AssetMgmt-Folder,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,Company-clubs Chess,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,All_Users,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,PRISM,Internal_Employee,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,Project-Hush,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,PRISM,User,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,ENTITLEMENT,Active Directory,AssetMgmt-Mergers,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,,,,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,,,,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,,,,
Jacob.Walsh,Jacob,Walsh,Jacob.Walsh@sailpointdemo.com,active,9ee6f1947a284f8eb666a844495fb6da,FALSE,Asset Management,Investment Manager,Jacob.Walsh,,,,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ACCESS_PROFILE,TRAKK-WS,TRAKK Input,Input timecards
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ENTITLEMENT,TRAKK-WS,input,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ENTITLEMENT,Active Directory,All_Users,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ENTITLEMENT,PRISM,Internal_Employee,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ENTITLEMENT,Active Directory,HelpDesk,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ENTITLEMENT,PRISM,View_Reports,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ENTITLEMENT,PRISM,User,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ENTITLEMENT,Active Directory,Contractors,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ENTITLEMENT,Active Directory,WindowsAdministration,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,ENTITLEMENT,Active Directory,campusAccess,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,,,,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,,,,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,,,,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,,,,
Jacqueline.Willis,Jacqueline,Willis,Jacqueline.Willis@sailpointdemo.com,active,173a31a464ad47a8a6c195e021a6c55a,FALSE,Information Technology,Windows Administrator,Jacqueline.Willis,,,,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ENTITLEMENT,Active Directory,All_Users,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ENTITLEMENT,PRISM,Internal_Employee,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ENTITLEMENT,PRISM,View_Reports,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ENTITLEMENT,Active Directory,VendorCare,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ENTITLEMENT,PRISM,User,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ENTITLEMENT,Active Directory,campusAccess,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,ENTITLEMENT,Active Directory,Employees,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,,,,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,,,,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,,,,
Jane.Grant,Jane,Grant,Jane.Grant@sailpointdemo.com,active,8bde75db241c4eaa805bc2bfc0d5a90a,TRUE,Regional Operations,SOX Access Reviewer,Jane.Grant,,,,
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ROLE,,Current Employee Base Access,Base level Domain account for active employees
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ACCESS_PROFILE,PRISM,PRISM ERP - User Access,Grants user access to the PRISM ERP system
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ACCESS_PROFILE,PRISM,PRISM ERP - Report Admin,Grants report administrator access to the PRISM ERP system.
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ACCESS_PROFILE,PRISM,PRISM ERP Employee Access,Grants user access to the PRISM ERP system
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ACCESS_PROFILE,Active Directory,Payroll Admin Access,Internal Payroll Admin Application Access
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ACCESS_PROFILE,Active Directory,Employee Base Account,Base Active Directory account for all active employees
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ENTITLEMENT,Active Directory,PayrollProjects,
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ENTITLEMENT,PRISM,Manager,
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ENTITLEMENT,PRISM,View_Reports,
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ENTITLEMENT,Active Directory,PayrollAnalysis,
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ENTITLEMENT,Active Directory,PayrollManager,
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ENTITLEMENT,Active Directory,campusAccess,
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ENTITLEMENT,Active Directory,FinanceUsers,
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ENTITLEMENT,PRISM,Modify_Reports,
Janet.Washington,Janet,Washington,Janet.Washington@sailpointdemo.com,active,e13070664d09410990734fed665092da,TRUE,Accounting,Payroll Manager,Janet.Washington,ENTITLEMENT,Active Directory,InternalAudit,
